Date,MIN,PIN,Legacy Code,Loc Code,Lead Time Mon,Lead Time Tue,Lead Time Wed,Lead Time Thu,Lead Time Fri,Lead Time Sat,Lead Time Sun,Order Model,Coordinated ordering code,Batches Min,Batches Max,Multiple Limits,Order Trigger Level,Allow Mixed Pallets,Pallet Treshhold,Allow Multiple Deliveries,Case Size,Pallet Layer,Pallet,Batch Size Selection,Effective order batch size,Min. delivery,Order parameter unit,Order parameter,AM/PM Order Send,AM/PM Delivery,PTZ flag,Non MO product,Ocado managed?,Shelving delay flag 1,Shelving delay flag 2
21/01/21,106738695,106738708,165321,952,3,2,2,2,2,2,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,25,87,83,90,818",PM,AM,Yes,No,No,1,1
21/01/21,104429531,104429557,655438,763,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"85,66,49,15,514",PM,AM,Yes,No,No,1,1
21/01/21,103112179,107354028,270477,763,3,3,3,3,3,3,3,CO_MRP,107354028-270477-15CS-763,"15,0","15,0",Yes,"0,5",No,,Yes,"20,0",,,CASE,"20,0",,QTY,"16,79,16,48,177",PM,AM,Yes,No,No,1,1
21/01/21,102368586,102418416,361012,719,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"3,40,71,08,10,512",,AM,No,No,No,1,1
21/01/21,108442425,108442468,526006,993,3,3,3,3,3,3,3,CO_MRP,Farmers Boy Cheese 526006 993,"20,0","20,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"44,16,56,26,623",PM,AM,Yes,No,No,1,1
21/01/21,103112179,107354028,270477,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"20,0",,,CASE,"20,0",,QTY,"1,50,27,61,65,941",PM,AM,Yes,No,No,1,1
21/01/21,104429531,104429557,655438,952,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,30,50,31,74,099",PM,AM,Yes,No,No,1,1
21/01/21,108127898,108541319,632304,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,88,75,11,58,937",PM,AM,Yes,No,No,0,1
21/01/21,106738695,106738708,165321,971,3,2,2,2,2,2,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,30,83,03,72,907",PM,AM,Yes,No,No,1,1
21/01/21,104429670,104429688,655443,993,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"99,85,47,85,814",PM,AM,Yes,No,No,1,1
21/01/21,105866097,105867508,403195,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"75,31,06,69,729",AM,AM,Yes,No,No,1,1
21/01/21,108127898,108541319,632304,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"2,02,87,36,36,409",PM,AM,Yes,No,No,0,1
21/01/21,103112179,107354028,270477,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"20,0",,,CASE,"20,0",,QTY,"1,36,98,92,76,314",PM,AM,Yes,No,No,1,1
21/01/21,108442425,108442468,526006,809,3,3,3,3,3,3,3,CO_MRP,Farmers Boy Cheese 526006 809,"20,0","20,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"90,36,17,08,151",PM,AM,Yes,No,No,1,1
21/01/21,102368586,102418416,361012,870,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"2,88,66,66,93,091",,AM,No,No,No,1,1
21/01/21,108442425,108442468,526006,718,3,3,3,3,3,3,3,CO_MRP,Farmers Boy Cheese 526006 718,"20,0","20,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"7,63,52,30,301",PM,AM,Yes,No,No,1,1
21/01/21,102368586,102418416,361012,970,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"3,31,10,85,43,759",,AM,No,No,No,1,1
21/01/21,103112179,107354028,270477,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"20,0",,,CASE,"20,0",,QTY,"1,13,10,66,78,737",PM,AM,Yes,No,No,1,1
21/01/21,108127898,108541319,632304,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"2,25,90,48,47,226",PM,AM,Yes,No,No,0,1
21/01/21,104429670,104429688,655443,809,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"8,63,30,41,961",PM,AM,Yes,No,No,1,1
21/01/21,105572831,105573841,564088,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,30,98,70,45,161",PM,AM,Yes,No,No,1,1
21/01/21,105866097,105867508,403195,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,00,81,60,71,387",AM,AM,Yes,No,No,1,1
21/01/21,103112179,107354028,270477,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"20,0",,,CASE,"20,0",,QTY,"1,19,52,02,37,931",PM,AM,Yes,No,No,1,1
21/01/21,108127943,108541335,632305,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,54,74,41,43,669",PM,AM,Yes,No,No,0,1
21/01/21,104429670,104429688,655443,718,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,27,71,29,70,759",PM,AM,Yes,No,No,1,1
21/01/21,106738695,106738708,165321,809,3,2,2,2,2,2,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,13,17,89,19,305",PM,AM,Yes,No,No,1,1
21/01/21,105572831,105573841,564088,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,08,48,11,68,758",PM,AM,Yes,No,No,1,1
21/01/21,102368586,102418416,361012,992,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"2,57,75,82,89,149",,AM,No,No,No,1,1
21/01/21,108442265,108442281,526007,993,3,3,3,3,3,3,3,CO_MRP,108442281-526007-22CS-993,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"41,84,79,45,589",PM,AM,Yes,No,No,1,1
21/01/21,108442265,108442281,526007,952,3,3,3,3,3,3,3,CO_MRP,108442281-526007-22CS-952,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"78,90,48,25,264",PM,AM,Yes,No,No,1,1
21/01/21,102368586,102418416,361012,765,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"3,85,04,23,48,612",,AM,No,No,No,1,1
21/01/21,105572831,105573841,564088,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,53,41,09,51,614",PM,AM,Yes,No,No,1,1
21/01/21,104429670,104429688,655443,952,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,24,30,27,92,809",PM,AM,Yes,No,No,1,1
21/01/21,106738695,106738708,165321,718,3,2,2,2,2,2,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,34,83,62,94,354",PM,AM,Yes,No,No,1,1
21/01/21,108127943,108541335,632305,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,51,89,38,77,428",PM,AM,Yes,No,No,0,1
21/01/21,103112179,107354028,270477,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"20,0",,,CASE,"20,0",,QTY,"82,10,53,44,832",PM,AM,Yes,No,No,1,1
21/01/21,104429670,104429688,655443,763,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"94,63,05,45,544",PM,AM,Yes,No,No,1,1
21/01/21,106738695,106738708,165321,763,3,2,2,2,2,2,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,38,23,66,74,493",PM,AM,Yes,No,No,1,1
21/01/21,105572831,105573841,564088,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,05,23,93,88,776",PM,AM,Yes,No,No,1,1
21/01/21,105866097,105867508,403195,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"57,21,71,20,253",AM,AM,Yes,No,No,1,1
21/01/21,103057501,107354052,270478,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"20,0",,,CASE,"20,0",,QTY,"1,46,88,56,61,826",PM,AM,Yes,No,No,1,1
21/01/21,102368586,102418416,361012,951,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"4,69,85,30,91,189",,AM,No,No,No,1,1
21/01/21,103057501,107354052,270478,952,3,3,3,3,3,3,3,CO_MRP,107354052-270478-15CS-952,"15,0","15,0",Yes,"0,5",No,,Yes,"20,0",,,CASE,"20,0",,QTY,"1,89,61,03,14,263",PM,AM,Yes,No,No,1,1
21/01/21,108442265,108442281,526007,971,3,3,3,3,3,3,3,CO_MRP,108442281-526007-22CS-971,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"68,81,58,44,832",PM,AM,Yes,No,No,1,1
21/01/21,108313017,108313025,188216,870,3,,2,,2,,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"33,85,63,14,034",AM,AM,Yes,No,No,0,1
21/01/21,103057501,107354052,270478,971,3,3,3,3,3,3,3,CO_MRP,107354052-270478-15CS-971,"15,0","15,0",Yes,"0,5",No,,Yes,"20,0",,,CASE,"20,0",,QTY,"2,01,89,80,66,608",PM,AM,Yes,No,No,1,1
21/01/21,105867428,105867436,403196,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"24,45,11,87,088",AM,AM,Yes,No,No,1,1
21/01/21,105572831,105573841,564088,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,13,80,24,58,893",PM,AM,Yes,No,No,1,1
21/01/21,104429670,104429688,655443,971,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,28,84,89,57,699",PM,AM,Yes,No,No,1,1
21/01/21,106738695,106738708,165321,990,3,2,2,2,2,2,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,20,12,32,03,837",PM,AM,Yes,No,No,1,1
21/01/21,105572831,105573841,564088,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,15,37,63,54,055",PM,AM,Yes,No,No,1,1
21/01/21,108127943,108541335,632305,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,07,95,71,67,432",PM,AM,Yes,No,No,0,1
21/01/21,104429670,104429688,655443,990,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"14,10,36,32,626",PM,AM,Yes,No,No,1,1
21/01/21,103057501,107354052,270478,990,3,3,3,3,3,3,3,CO_MRP,107354052-270478-15CS-990,"15,0","15,0",Yes,"0,5",No,,Yes,"20,0",,,CASE,"20,0",,QTY,"2,20,72,32,37,336",PM,AM,Yes,No,No,1,1
21/01/21,105867428,105867436,403196,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"39,24,44,60,756",AM,AM,Yes,No,No,1,1
21/01/21,105728794,105728807,517096,719,3,3,3,3,3,3,,MRP,,,,,,,,,"9,0",,,CASE,"9,0",,QTY,"68,61,30,21,905",PM,AM,Yes,No,No,1,1
21/01/21,104429581,104429602,655444,971,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,08,95,47,26,033",PM,AM,Yes,No,No,1,1
21/01/21,108313017,108313025,188216,992,3,,2,,2,,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"45,63,71,55,915",AM,AM,Yes,No,No,0,1
21/01/21,108442265,108442281,526007,990,3,3,3,3,3,3,3,CO_MRP,108442281-526007-22CS-990,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"69,46,20,00,403",PM,AM,Yes,No,No,1,1
21/01/21,105728794,105728807,517096,870,3,3,3,3,3,3,,MRP,,,,,,,,,"9,0",,,CASE,"9,0",,QTY,"78,37,22,09,839",PM,AM,Yes,No,No,1,1
21/01/21,102368586,102418416,361012,982,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"3,58,92,50,59,344",,AM,No,No,No,1,1
21/01/21,103057501,107354052,270478,809,3,3,3,3,3,3,3,CO_MRP,107354052-270478-15CS-809,"15,0","15,0",Yes,"0,5",No,,Yes,"20,0",,,CASE,"20,0",,QTY,"2,06,23,43,90,197",PM,AM,Yes,No,No,1,1
21/01/21,105867428,105867436,403196,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"30,92,01,41,898",AM,AM,Yes,No,No,1,1
21/01/21,108127943,108541335,632305,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,58,41,63,81,729",PM,AM,Yes,No,No,0,1
21/01/21,107099400,107099426,186884,763,3,,2,,2,,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"45,92,92,93,485",AM,AM,Yes,No,No,0,1
21/01/21,105572831,105573841,564088,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"80,94,48,15,461",PM,AM,Yes,No,No,1,1
21/01/21,108127943,108541335,632305,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,31,17,73,60,852",PM,AM,Yes,No,No,0,1
21/01/21,106738695,106738708,165321,993,3,2,2,2,2,2,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"90,23,31,89,293",PM,AM,Yes,No,No,1,1
21/01/21,103057501,107354052,270478,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"20,0",,,CASE,"20,0",,QTY,"1,46,17,51,63,503",PM,AM,Yes,No,No,1,1
21/01/21,105867428,105867436,403196,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"34,44,14,88,426",AM,AM,Yes,No,No,1,1
21/01/21,102368658,102418483,361022,992,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"2,56,98,38,09,315",,AM,No,No,No,1,1
21/01/21,105728794,105728807,517096,992,3,3,3,3,3,3,,MRP,,,,,,,,,"9,0",,,CASE,"9,0",,QTY,"56,70,74,32,714",PM,AM,Yes,No,No,1,1
21/01/21,108442265,108442281,526007,718,3,3,3,3,3,3,3,CO_MRP,108442281-526007-22CS-718,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"5,20,58,76,079",PM,AM,Yes,No,No,1,1
21/01/21,108313017,108313025,188216,970,3,,2,,2,,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"3,96,73,66,885",AM,AM,Yes,No,No,0,1
21/01/21,102368658,102418483,361022,765,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"4,47,41,78,04,854",,AM,No,No,No,1,1
21/01/21,104429581,104429602,655444,990,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,09,12,17,45,312",PM,AM,Yes,No,No,1,1
21/01/21,103057501,107354052,270478,763,3,3,3,3,3,3,3,MRP,,,,,,,,,"20,0",,,CASE,"20,0",,QTY,"1,74,67,63,89,074",PM,AM,Yes,No,No,1,1
21/01/21,105867428,105867436,403196,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"34,44,50,47,902",AM,AM,Yes,No,No,1,1
21/01/21,108127943,108541335,632305,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,27,49,60,78,371",PM,AM,Yes,No,No,0,1
21/01/21,108127943,108541335,632305,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,32,57,26,21,608",PM,AM,Yes,No,No,0,1
21/01/21,103146571,103225093,565008,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"40,94,75,59,451",PM,AM,Yes,No,No,1,1
21/01/21,105867428,105867436,403196,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"14,07,90,85,553",AM,AM,Yes,No,No,1,1
21/01/21,106102814,107120635,502188,971,3,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"70,49,11,34,194",PM,AM,Yes,No,No,0,1
21/01/21,102368658,102418483,361022,719,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"3,85,10,94,74,273",,AM,No,No,No,1,1
21/01/21,104429581,104429602,655444,993,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"88,73,13,47,899",PM,AM,Yes,No,No,1,1
21/01/21,105867428,105867436,403196,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"24,36,17,46,653",AM,AM,Yes,No,No,1,1
21/01/21,108442265,108442281,526007,763,3,3,3,3,3,3,3,CO_MRP,108442281-526007-22CS-763,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"91,79,24,56,934",PM,AM,Yes,No,No,1,1
21/01/21,108313017,108313025,188216,719,3,,,,2,,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"27,18,45,54,438",AM,AM,Yes,No,No,0,1
21/01/21,106102814,107120635,502188,990,3,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"63,55,70,60,977",PM,AM,Yes,No,No,0,1
21/01/21,105728794,105728807,517096,765,3,3,3,3,3,3,,MRP,,,,,,,,,"9,0",,,CASE,"9,0",,QTY,"87,16,93,15,846",PM,AM,Yes,No,No,1,1
21/01/21,104429581,104429602,655444,809,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"70,70,26,93,018",PM,AM,Yes,No,No,1,1
21/01/21,107099400,107099426,186884,809,,5,,3,,,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"10,52,50,78,385",,AM,No,No,No,1,1
21/01/21,103146571,103225093,565008,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"38,11,76,32,731",PM,AM,Yes,No,No,1,1
21/01/21,108392149,108392157,5421399,978,3,3,3,3,3,3,3,MRP,,,,,,,,,"25,0",,,CASE,"25,0",,QTY,"8,04,61,17,076",PM,AM,No,No,No,0,1
21/01/21,107227547,107227555,617209,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"2,39,62,73,14,804",AM,AM,Yes,No,No,0,1
21/01/21,104429581,104429602,655444,718,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"92,24,30,41,607",PM,AM,Yes,No,No,1,1
21/01/21,105728794,105728807,517096,951,3,3,3,3,3,3,,MRP,,,,,,,,,"9,0",,,CASE,"9,0",,QTY,"85,72,77,81,961",PM,AM,Yes,No,No,1,1
21/01/21,106102814,107120635,502188,993,3,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"53,44,85,73,414",PM,AM,Yes,No,No,0,1
21/01/21,108313017,108313025,188216,982,3,2,2,2,2,2,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"47,45,26,07,937",AM,AM,Yes,No,No,0,1
21/01/21,108442265,108442281,526007,809,3,3,3,3,3,3,3,CO_MRP,108442281-526007-22CS-809,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"76,77,22,21,539",PM,AM,Yes,No,No,1,1
21/01/21,105728794,105728807,517096,970,3,3,3,3,3,3,,MRP,,,,,,,,,"9,0",,,CASE,"9,0",,QTY,"8,84,13,18,793",PM,AM,Yes,No,No,1,1
21/01/21,105867399,105867401,403197,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"35,66,81,68,933",AM,AM,Yes,No,No,1,1
21/01/21,102368658,102418483,361022,951,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"5,15,94,09,99,267",,AM,No,No,No,1,1
21/01/21,106102814,107120635,502188,809,3,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"55,06,58,69,647",PM,AM,Yes,No,No,0,1
21/01/21,104429581,104429602,655444,763,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"9,84,99,47,741",PM,AM,Yes,No,No,1,1
21/01/21,107227547,107227555,617209,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,31,21,83,29,512",AM,AM,Yes,No,No,0,1
21/01/21,108392149,108392157,5421399,994,3,3,3,3,3,3,3,MRP,,,,,,,,,"25,0",,,CASE,"25,0",,QTY,"64,85,17,54,024",PM,AM,No,No,No,0,1
21/01/21,103146571,103225093,565008,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"41,89,25,81,384",PM,AM,Yes,No,No,1,1
21/01/21,107099400,107099426,186884,971,,5,,3,,,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"0,991836176",,AM,No,No,No,1,1
21/01/21,106102814,107120635,502188,718,3,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"59,29,58,68,321",PM,AM,Yes,No,No,0,1
21/01/21,104429581,104429602,655444,952,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,02,94,80,63,119",PM,AM,Yes,No,No,1,1
21/01/21,102368658,102418483,361022,970,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"3,85,04,89,45,363",,AM,No,No,No,1,1
21/01/21,105728794,105728807,517096,982,3,3,3,3,3,3,,MRP,,,,,,,,,"9,0",,,CASE,"9,0",,QTY,"79,03,22,51,328",PM,AM,Yes,No,No,1,1
21/01/21,105867399,105867401,403197,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"33,11,06,48,212",AM,AM,Yes,No,No,1,1
21/01/21,108442038,108442046,526008,993,3,3,3,3,3,3,3,CO_MRP,Farmers Boy Cheese 526008 993,"20,0","20,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"83,43,11,50,358",PM,AM,Yes,No,No,1,1
21/01/21,102755324,102824588,505143,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"92,75,37,06,125",PM,AM,Yes,No,No,0,1
21/01/21,108313017,108313025,188216,765,3,2,2,2,2,2,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"61,91,93,02,322",AM,AM,Yes,No,No,0,1
21/01/21,102368658,102418483,361022,870,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"3,35,09,37,01,597",,AM,No,No,No,1,1
21/01/21,104429346,104429389,655446,809,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,52,70,13,79,087",PM,AM,Yes,No,No,1,1
21/01/21,108442038,108442046,526008,809,3,3,3,3,3,3,3,CO_MRP,Farmers Boy Cheese 526008 809,"20,0","20,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"1,22,25,97,32,026",PM,AM,Yes,No,No,1,1
21/01/21,106102814,107120635,502188,763,3,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"60,35,16,02,091",PM,AM,Yes,No,No,0,1
21/01/21,108442038,108442046,526008,718,3,3,3,3,3,3,3,CO_MRP,Farmers Boy Cheese 526008 718,"20,0","20,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"1,00,26,71,32,701",PM,AM,Yes,No,No,1,1
21/01/21,107099400,107099426,186884,990,,,,3,,,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"10,01,64,19,021",,AM,No,No,No,1,1
21/01/21,106102814,107120635,502188,952,3,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"74,78,63,62,393",PM,AM,Yes,No,No,0,1
21/01/21,103146571,103225093,565008,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"23,87,98,23,073",PM,AM,Yes,No,No,1,1
21/01/21,108392149,108392157,5421399,857,3,3,3,3,3,3,3,MRP,,,,,,,,,"25,0",,,CASE,"25,0",,QTY,"78,58,27,58,923",PM,AM,No,No,No,0,1
21/01/21,107227547,107227555,617209,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"2,29,84,28,81,117",AM,AM,Yes,No,No,0,1
21/01/21,108442038,108442046,526008,763,3,3,3,3,3,3,3,CO_MRP,108442046-526008-22CS-763,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"1,60,61,68,28,119",PM,AM,Yes,No,No,1,1
21/01/21,104429346,104429389,655446,718,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,84,71,04,73,309",PM,AM,Yes,No,No,1,1
21/01/21,102368658,102418483,361022,982,,,,9,,,,MRP,,,,,,,,,"16,0",,"50,0",PALLET,"800,0",,QTY,"4,09,79,95,92,636",,AM,No,No,No,1,1
21/01/21,102755324,102824588,505143,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,04,33,71,93,752",PM,AM,Yes,No,No,0,1
21/01/21,108313017,108313025,188216,951,3,2,2,2,2,2,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"62,80,12,73,872",AM,AM,Yes,No,No,0,1
21/01/21,103076690,103186565,270488,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"16,0",,,CASE,"16,0",,QTY,"5,11,41,64,15,458",PM,AM,Yes,No,No,1,1
21/01/21,105867399,105867401,403197,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"21,52,85,98,422",AM,AM,Yes,No,No,1,1
21/01/21,104429346,104429389,655446,763,3,3,3,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,86,16,35,37,783",PM,AM,Yes,No,No,1,1
21/01/21,108442038,108442046,526008,952,3,3,3,3,3,3,3,CO_MRP,Cheese EOQ 526008 952,"20,0","20,0",Yes,"0,5",No,,Yes,"12,0","18,0","144,0",CASE,"12,0",,QTY,"1,18,60,90,31,697",PM,AM,Yes,No,No,1,1
